16.8,0.6384,0,0.000243,0.00788
16.9,0.6422,0,0.000243,0.00788
17,0.646,0,0.000243,0.00788
17.1,0.6498,0,0.000243,0.00788
17.2,0.6536,0,0.000243,0.00788
17.3,0.6574,0,0.000243,0.00788
17.4,0.6612,0,0.000244,0.00788
17.5,0.665,0,0.000244,0.00788
17.6,0.6688,0,0.000244,0.00788
17.7,0.6726,0,0.000244,0.00788
17.8,0.6764,0,0.000244,0.00788
17.9,0.6802,0,0.000244,0.00788
18,0.684,0,0.000244,0.00788
18.1,0.6878,0,0.000244,0.00788
18.2,0.6916,0,0.000244,0.00788
18.3,0.6954,0,0.000244,0.00788
18.4,0.6992,0,0.000244,0.00788
18.5,0.703,0,0.000244,0.00788
18.6,0.7068,0,0.000244,0.00788
18.7,0.7106,0,0.000244,0.00788
18.8,0.7144,0,0.000244,0.00788
18.9,0.7182,0,0.000244,0.007881
19,0.722,0,0.000244,0.007881
19.1,0.7258,0,0.000244,0.007881
19.2,0.7296,0,0.000244,0.007881
19.3,0.7334,0,0.000244,0.007881
19.4,0.7372,0,0.000244,0.007881
19.5,0.741,0,0.000244,0.007881
19.6,0.7448,0,0.000245,0.007881
19.7,0.7486,0,0.000245,0.007881
19.8,0.7524,0,0.000245,0.007881
19.9,0.7562,0,0.000245,0.007881
20,0.76,0,0.000245,0.007881
20.1,0.7638,0,0.000245,0.007881
20.2,0.7676,0,0.000245,0.007881
20.3,0.7714,0,0.000245,0.007881
20.4,0.7752,0,0.000245,0.007881
20.5,0.779,0,0.000245,0.007881
20.6,0.7828,0,0.000245,0.007881
20.7,0.7866,0,0.000245,0.007881
20.8,0.7904,0,0.000245,0.007881
20.9,0.7942,0,0.000245,0.007881
21,0.798,0,0.000245,0.007881
21.1,0.8018,0,0.000245,0.007881
21.2,0.8056,0,0.000245,0.007881
21.3,0.8094,0,0.000245,0.007881
21.4,0.8132,0,0.000245,0.007881
21.5,0.817,0,0.000245,0.007881
21.6,0.8208,0,0.000245,0.007881
21.7,0.8246,0,0.000245,0.007881
21.8,0.8284,0,0.000245,0.007881
21.9,0.8322,0,0.000245,0.007881
22,0.836,0,0.000245,0.007881
22.1,0.8398,0,0.000245,0.007881
22.2,0.8436,0,0.000246,0.007881
22.3,0.8474,0,0.000246,0.007881
22.4,0.8512,0,0.000246,0.007881
22.5,0.855,0,0.000246,0.007881
22.6,0.8588,0,0.000246,0.007881
22.7,0.8626,0,0.000246,0.007881
22.8,0.8664,0,0.000246,0.007881
22.9,0.8702,0,0.000246,0.007881
23,0.874,0,0.000246,0.007881
23.1,0.8778,0,0.000246,0.007881
23.2,0.8816,0,0.000246,0.007881
23.3,0.8854,0,-0.000767,0.000767
23.4,0.8892,0,0.000246,0.007881
23.5,0.893,0,0.000246,0.007881
23.6,0.8968,0,0.000246,0.007881
23.7,0.9006,0,0.000246,0.007881
23.8,0.9044,0,0.000246,0.007881
23.9,0.9082,0,0.000246,0.007881
24,0.912,0,0.000246,0.007881
24.1,0.9158,0,0.000246,0.007881
24.2,0.9196,0,0.000246,0.007881
24.3,0.9234,0,0.000246,0.007881
24.4,0.9272,0,0.000246,0.007881
24.5,0.931,0,0.000246,0.007881
24.6,0.9348,0,0.000246,0.007881
24.7,0.9386,0,0.000246,0.007881
24.8,0.9424,0,0.000246,0.007881
24.9,0.9462,0,0.000246,0.007881
25,0.95,0,0.000246,0.007881
25.1,0.9538,0,0.000246,0.007881
25.2,0.9576,0,0.000247,0.007881
25.3,0.9614,0,0.000247,0.007881
25.4,0.9652,0,0.000247,0.007881
25.5,0.969,0,0.000247,0.007881
25.6,0.9728,0,0.000247,0.007881
25.7,0.9766,0,0.000247,0.007881
25.8,0.9804,0,0.000247,0.007881
25.9,0.9842,0,0.000247,0.007881
26,0.988,0,0.000247,0.007881
